      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG     1997scx   6300734   1997  259.0  259.0  259.0      9   75.36 -176.51   75.34   75.38 -177.69 -175.34     59     59830   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.36      0.00     29.64      1.43
    USSUB-DG     1997scx   6300735   1997  259.0  259.0  259.0      9   75.43 -178.60   75.35   75.51 -179.44 -177.76     49     49821   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.22      0.00     14.75      1.17
    USSUB-DG     1997scx   6300736   1997  260.0  260.0  260.0      9   75.79  178.72   75.58   76.01  177.82  179.61     69     69487   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.42      0.00     21.98      1.15
    USSUB-DG     1997scx   6300737   1997  260.0  260.0  260.0      9   76.21  177.04   76.01   76.39  176.30  177.77     55     55431   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.55      0.00     10.61      1.04
    USSUB-DG     1997scx   6300738   1997  260.0  260.0  260.0      9   76.73  174.98   76.52   76.98  174.37  175.58     60     60505   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.73      0.00     12.95      1.24
    USSUB-DG     1997scx   6300739   1997  260.0  260.0  260.0      9   77.33  173.99   77.00   77.63  173.63  174.35     67     67166   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.82      0.00     12.31      1.21
    USSUB-DG     1997scx   6300740   1997  261.0  261.0  261.0      9   77.89  173.19   77.72   78.07  172.97  173.41     38     38337   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.73      0.00     12.36      1.15
    USSUB-DG     1997scx   6300741   1997  261.0  261.0  261.0      9   78.44  172.34   78.25   78.61  171.85  172.83     30     30509   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.69      0.00     12.78      1.16
    USSUB-DG     1997scx   6300742   1997  261.0  261.0  261.0      9   79.09  170.13   78.85   79.32  169.27  170.99     51     51000   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.71      0.00     16.06      1.40
    USSUB-DG     1997scx   6300743   1997  261.0  261.0  261.0      9   79.52  168.44   79.41   79.62  168.02  168.86     27     27840   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.62      0.00     12.50      1.42
    USSUB-DG     1997scx   6300744   1997  262.0  262.0  262.0      9   80.01  166.47   79.82   80.23  165.50  167.45     47     47691   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.79      0.00     15.18      1.41
    USSUB-DG     1997scx   6300745   1997  262.0  262.0  262.0      9   80.48  164.27   80.24   80.72  163.00  165.54     48     48227   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.19      0.00     18.62      1.93
    USSUB-DG     1997scx   6300746   1997  262.0  262.0  262.0      9   80.72  160.93   80.69   80.74  158.99  162.87     67     67875   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.14      0.00     17.93      1.91
    USSUB-DG     1997scx   6300747   1997  262.0  262.0  262.0      9   80.66  156.88   80.64   80.69  154.88  158.87     64     64552   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.98      0.00     14.84      1.82
    USSUB-DG     1997scx   6300748   1997  263.0  262.0  263.0      9   80.55  151.39   80.48   80.59  149.74  153.04     60     60221   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00     13.60      1.52
    USSUB-DG     1997scx   6300749   1997  263.0  263.0  263.0      9   80.41  148.29   80.34   80.48  146.87  149.71     49     49362   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.17      0.00     12.35      1.06
    USSUB-DG     1997scx   6300750   1997  263.0  263.0  263.0      9   80.22  144.64   80.11   80.32  142.85  146.44     68     68017   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.98      0.00     12.10      1.00
    USSUB-DG     1997scx   6300751   1997  263.0  263.0  263.0      9   80.02  141.40   79.92   80.11  139.90  142.90     57     57184   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.77      0.00     11.16      0.94
    USSUB-DG     1997scx   6300752   1997  264.0  263.0  264.0      9   79.78  137.72   79.65   79.92  136.15  139.28     56     56972   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.30      0.00     10.97      1.11
    USSUB-DG     1997scx   6300753   1997  264.0  264.0  264.0      9   79.49  134.37   79.34   79.64  132.90  135.83     64     64852   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.25      0.00     10.69      1.05
    USSUB-DG     1997scx   6300754   1997  264.0  264.0  264.0      9   79.15  130.79   79.06   79.24  129.70  131.88     49     49918   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.41      0.00     15.89      1.19
    USSUB-DG     1997scx   6300755   1997  264.0  264.0  264.0      9   79.05  128.72   78.91   79.29  127.99  129.44     88     88009   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.34      0.00     13.40      1.00
    USSUB-DG     1997scx   6300756   1997  264.0  264.0  264.0      9   79.57  130.27   79.38   79.76  129.60  130.95     51     51231   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.44      0.00     15.72      1.04
    USSUB-DG     1997scx   6300757   1997  264.0  264.0  264.0      9   79.92  131.64   79.76   80.08  130.98  132.31     45     45450   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.30      0.00     24.56      1.08
    USSUB-DG     1997scx   6300758   1997  265.0  264.0  265.0      9   80.39  133.69   80.13   80.65  132.55  134.83     73     73386   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.37      0.00     42.51      1.00
    USSUB-DG     1997scx   6300759   1997  265.0  265.0  265.0      9   80.84  136.16   80.70   80.97  135.05  137.28     48     48610   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.94      0.00     18.09      0.87
    USSUB-DG     1997scx   6300760   1997  265.0  265.0  265.0      9   81.07  138.65   80.97   81.14  137.31  139.98     46     46977   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.03      0.00     10.34      0.88
    USSUB-DG     1997scx   6300761   1997  265.0  265.0  265.0      9   81.21  141.52   81.15   81.27  140.12  142.93     49     49254   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.03      0.00      8.48      0.74
    USSUB-DG     1997scx   6300762   1997  265.0  265.0  265.0      9   81.31  144.08   81.27   81.35  142.95  145.20     38     38243   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.12      0.00      9.90      0.80
    USSUB-DG     1997scx   6300763   1997  265.0  265.0  265.0      9   81.99  151.22   81.64   82.26  150.61  151.84     56     56219   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.27      0.00     50.30      1.06
    USSUB-DG     1997scx   6300764   1997  265.0  265.0  265.0      9   82.56  152.50   82.35   82.77  151.97  153.03     50     50275   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.29      0.00     25.96      1.06
    USSUB-DG     1997scx   6300765   1997  265.0  265.0  265.0      9   83.22  150.23   83.11   83.33  148.53  151.93     49     49253   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.28      0.00     40.25      1.03
    USSUB-DG     1997scx   6300766   1997  265.0  265.0  265.0      9   83.42  146.81   83.33   83.51  145.03  148.58     48     48925   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.15      0.00     13.39      0.93
    USSUB-DG     1997scx   6300767   1997  266.0  266.0  266.0      9   83.62  142.79   83.51   83.72  140.31  145.28     56     56895   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.09      0.00     14.43      0.92
    USSUB-DG     1997scx   6300768   1997  266.0  266.0  266.0      9   83.79  138.25   83.72   83.85  136.24  140.26     50     50175   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.26      0.00    858.44      6.66
    USSUB-DG     1997scx   6300769   1997  266.0  266.0  266.0      9   83.90  134.18   83.85   83.94  132.10  136.27     49     49847   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.16      0.00     12.56      1.05
    USSUB-DG     1997scx   6300770   1997  266.0  266.0  266.0      9   84.00  130.44   83.94   84.13  129.20  131.68     40     40938   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.03      0.00     12.74      1.10
    USSUB-DG     1997scx   6300771   1997  266.0  266.0  266.0      9   84.41  128.33   84.14   84.68  127.43  129.22     61     61740   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.34      0.00     20.65      1.31
    USSUB-DG     1997scx   6300772   1997  266.0  266.0  266.0      9   85.69  138.38   85.65   85.72  135.41  141.36     49     49775   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.63      0.00     13.80      1.39
    USSUB-DG     1997scx   6300773   1997  267.0  267.0  267.0      9   85.13  154.95   84.98   85.27  152.10  157.80     60     60261   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.81      0.00     28.26      1.58
    USSUB-DG     1997scx   6300774   1997  268.0  268.0  268.0      9   83.90  179.69   83.76   84.04  178.38  180.99     42     42413   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.16      0.00     14.97      1.39
    USSUB-DG     1997scx   6300775   1997  268.0  268.0  268.0      9   83.54 -176.60   83.30   83.74 -178.90 -174.29     70     70135   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.64      0.00     24.25      2.07
    USSUB-DG     1997scx   6300776   1997  268.0  268.0  268.0      9   83.20 -173.50   83.09   83.30 -174.36 -172.64     31     31764   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.85      0.00     16.66      2.21
    USSUB-DG     1997scx   6300777   1997  268.0  268.0  268.0      9   82.89 -171.08   82.78   83.00 -171.88 -170.27     33     33430   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.49      0.00     19.90      1.63
    USSUB-DG     1997scx   6300778   1997  268.0  268.0  268.0      9   82.53 -170.68   82.32   82.73 -171.38 -169.98     49     49752   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     19.05      1.34
    USSUB-DG     1997scx   6300779   1997  268.0  268.0  268.0      9   82.06 -172.33   81.86   82.26 -173.03 -171.62     49     49882   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.08      0.00     19.56      1.57
    USSUB-DG     1997scx   6300780   1997  268.0  268.0  268.0      9   81.67 -173.70   81.54   81.80 -174.14 -173.26     33     33022   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     13.33      1.37
    USSUB-DG     1997scx   6300781   1997  268.0  268.0  268.0      9   81.17 -175.20   80.96   81.37 -175.78 -174.62     49     49553   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.69      0.00     14.91      1.17
    USSUB-DG     1997scx   6300782   1997  269.0  269.0  269.0      9   80.67 -176.49   80.46   80.88 -176.98 -175.99     49     49300   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.83      0.00     16.60      1.29
    USSUB-DG     1997scx   6300783   1997  269.0  269.0  269.0      9   80.13 -177.70   80.01   80.25 -177.96 -177.44     28     28522   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.83      0.00     14.64      1.32
    USSUB-DG     1997scx   6300784   1997  269.0  269.0  269.0      9   79.13 -179.03   78.96   79.49 -179.85 -178.20    100    100866   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.91      0.00     14.14      1.42
    USSUB-DG     1997scx   6300785   1997  269.0  269.0  269.0      9   78.92 -176.22   78.89   78.95 -177.37 -175.07     46     46835   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.15      0.00     16.16      1.73
    USSUB-DG     1997scx   6300786   1997  269.0  269.0  269.0      9   78.82 -173.67   78.77   78.87 -174.71 -172.63     46     46241   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.71      0.00     19.11      1.45
    USSUB-DG     1997scx   6300787   1997  269.0  269.0  269.0      9   78.71 -170.99   78.65   78.75 -171.95 -170.03     43     43088   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.60      0.00     12.11      1.24
    USSUB-DG     1997scx   6300788   1997  270.0  269.0  270.0      9   78.58 -168.78   78.51   78.63 -169.85 -167.71     45     45005   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.25      0.00     11.39      1.09
    USSUB-DG     1997scx   6300789   1997  270.0  270.0  270.0      9   78.43 -166.41   78.35   78.51 -167.46 -165.36     49     49763   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.62      0.00     22.62      1.47
    USSUB-DG     1997scx   6300790   1997  270.0  270.0  270.0      9   78.19 -163.82   78.09   78.31 -164.79 -162.85     41     41705   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.53      0.00     12.40      1.24
    USSUB-DG     1997scx   6300791   1997  270.0  270.0  270.0      9   77.93 -161.84   77.86   78.02 -162.67 -161.02     42     42661   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.25      0.00     10.38      1.04
    USSUB-DG     1997scx   6300792   1997  270.0  270.0  270.0      9   77.76 -160.00   77.68   77.83 -160.82 -159.18     42     42938   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00      9.28      1.08
    USSUB-DG     1997scx   6300793   1997  270.0  270.0  270.0      9   77.53 -157.72   77.46   77.60 -158.34 -157.09     33     33333   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.31      0.00     11.55      1.17
    USSUB-DG     1997scx   6300794   1997  271.0  271.0  271.0      9   77.32 -155.60   77.17   77.46 -156.48 -154.73     47     47143   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.37      0.00     10.54      1.20
    USSUB-DG     1997scx   6300795   1997  271.0  271.0  271.0      9   76.99 -153.69   76.86   77.13 -154.58 -152.80     51     51252   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.40      0.00     13.64      1.14
    USSUB-DG     1997scx   6300796   1997  271.0  271.0  271.0      9   76.72 -151.74   76.56   76.85 -152.62 -150.87     39     39979   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.21      0.00      7.83      0.85
    USSUB-DG     1997scx   6300797   1997  244.0  271.0  244.0      9   75.41 -142.61   75.10   75.72 -143.76 -141.46    148    148492   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.52      0.00     13.39      1.23
    USSUB-DG     1997scx   6300798   1997  244.0  271.0  244.0      9   75.38 -144.89   75.00   75.62 -146.04 -143.74    283    283999   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.29      0.00     13.02      1.05
    USSUB-DG     1997scx   6300799   1997  244.0  271.0  244.0      9   75.65 -145.68   75.49   75.90 -146.98 -144.38    204    204601   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.50      0.00     16.34      1.26
    USSUB-DG     1997scx   6300800   1997  274.0  274.0  274.0     10   75.61 -150.33   75.60   75.61 -151.23 -149.42     51     51353   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.33      0.00     11.93      1.20
    USSUB-DG     1997scx   6300801   1997  274.0  274.0  274.0     10   75.59 -152.13   75.58   75.60 -153.04 -151.23     51     51427   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.21      0.00      9.36      0.99
    USSUB-DG     1997scx   6300802   1997  274.0  274.0  274.0     10   75.56 -153.93   75.55   75.58 -154.83 -153.04     51     51499   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.17      0.00      8.82      0.94
    USSUB-DG     1997scx   6300803   1997  274.0  274.0  274.0     10   75.53 -155.56   75.50   75.54 -156.28 -154.84     41     41858   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.27      0.00      8.34      1.00
    USSUB-DG     1997scx   6300804   1997  275.0  275.0  275.0     10   75.46 -157.52   75.42   75.50 -158.60 -156.44     61     61566   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.24      0.00     11.58      1.02
    USSUB-DG     1997scx   6300805   1997  275.0  275.0  275.0     10   75.34 -160.19   75.30   75.39 -161.05 -159.32     50     50889   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.46      0.00     26.31      1.13
    USSUB-DG     1997scx   6300806   1997  275.0  275.0  275.0     10   75.26 -161.93   75.22   75.30 -162.80 -161.06     49     49270   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.23      0.00    184.57      1.65
    USSUB-DG     1997scx   6300807   1997  275.0  275.0  275.0     10   75.20 -163.54   75.17   75.22 -164.28 -162.80     42     42092   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.49      0.00     13.99      1.34
    USSUB-DG     1997scx   6300808   1997  272.0  272.0  272.0      9   74.83 -143.55   74.71   75.00 -144.22 -142.88     67     67187   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.18      0.00     10.55      0.98
    USSUB-DG     1997scx   6300809   1997  272.0  272.0  272.0      9   76.12 -145.85   75.77   76.39 -147.09 -144.61    128    128344   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.37      0.00     10.77      1.00
    USSUB-DG     1997scx   6300810   1997  273.0  273.0  273.0      9   74.92 -146.40   74.71   75.14 -147.60 -145.20     98     98191   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00     12.79      1.17
    USSUB-DG     1997scx   6300811   1997  273.0  273.0  273.0      9   75.98 -143.84   75.73   76.24 -144.79 -142.89    138    138985   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.58      0.00     12.92      1.29
    USSUB-DG     1997scx   6300812   1997  273.0  273.0  273.0      9   75.59 -144.93   75.44   75.73 -145.62 -144.24     50     50547   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.57      0.00     15.91      1.28
    USSUB-DG     1997scx   6300813   1997  273.0  273.0  273.0      9   75.33 -146.64   75.14   75.44 -147.79 -145.48     93     93788   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.45      0.00     11.47      1.12
    USSUB-DG     1997scx   6300814   1997  274.0  274.0  274.0     10   75.63 -143.43   75.57   75.68 -144.30 -142.55     50     50686   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.70      0.00     17.56      1.50
    USSUB-DG     1998scx   6310815   1998  214.0  214.0  214.0      8   74.37 -166.92   74.30   74.43 -167.45 -166.38     36     36214   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.99      0.00      7.07      0.86
    USSUB-DG     1998scx   6310816   1998  214.0  214.0  214.0      8   74.18 -165.47   74.08   74.28 -166.22 -164.73     50     50007   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.21      0.00     12.01      1.07
    USSUB-DG     1998scx   6310817   1998  214.0  214.0  214.0      8   73.97 -163.97   73.86   74.07 -164.69 -163.24     48     48645   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.76      0.00     55.86      2.98
    USSUB-DG     1998scx   6310818   1998  214.0  214.0  214.0      8   73.76 -162.54   73.65   73.86 -163.25 -161.83     48     48924   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.31      0.00     72.23      2.81
    USSUB-DG     1998scx   6310819   1998  215.0  215.0  215.0      8   73.44 -160.59   73.32   73.55 -161.26 -159.91     49     49976   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.30      0.00     15.48      1.75
    USSUB-DG     1998scx   6310820   1998  215.0  215.0  215.0      8   73.24 -159.47   73.15   73.32 -159.91 -159.02     33     33928   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.42      0.00      7.65      0.76
    USSUB-DG     1998scx   6310821   1998  215.0  215.0  215.0      8   72.90 -157.10   72.71   73.15 -158.12 -156.07     71     71731   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      0.33      0.00     59.64      1.14
    USSUB-DG     1998scx   6310822   1998  216.0  216.0  216.0      8   76.90 -157.14   76.58   77.22 -157.22 -157.06     70     70717   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.28      0.00     59.92      1.66
    USSUB-DG     1998scx   6310823   1998  216.0  216.0  216.0      8   77.51 -157.33   77.22   77.81 -157.48 -157.18     55     55637   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.97      0.00     15.03      1.36
    USSUB-DG     1998scx   6310824   1998  216.0  216.0  216.0      8   77.99 -157.58   77.82   78.15 -157.67 -157.49     37     37033   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.73      0.00     15.77      1.24
    USSUB-DG     1998scx   6310825   1998  217.0  217.0  217.0      8   78.34 -157.74   78.19   78.49 -157.81 -157.68     35     35106   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.71      0.00     13.34      1.32
    USSUB-DG     1998scx   6310826   1998  217.0  217.0  217.0      8   78.69 -157.94   78.51   78.87 -158.02 -157.87     41     41834   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     13.44      1.57
    USSUB-DG     1998scx   6310827   1998  218.0  217.0  218.0      8   79.12 -159.46   78.90   79.33 -160.71 -158.22    152    152815   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.81      0.00     18.21      1.34
    USSUB-DG     1998scx   6310828   1998  218.0  218.0  218.0      8   79.00 -161.63   78.72   79.36 -162.34 -160.92    100    100506   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.73      0.00     17.52      1.41
    USSUB-DG     1998scx   6310829   1998  218.0  217.0  218.0      8   79.40 -159.51   79.22   79.60 -161.48 -157.54    129    129786   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.81      0.00     14.43      1.31
    USSUB-DG     1998scx   6310830   1998  219.0  218.0  219.0      8   79.93 -158.61   79.60   80.26 -158.92 -158.30     69     69861   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.73      0.00     13.52      1.36
    USSUB-DG     1998scx   6310831   1998  219.0  219.0  219.0      8   80.73 -159.32   80.51   80.96 -159.54 -159.11     56     56050   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.95      0.00     18.47      1.54
    USSUB-DG     1998scx   6310832   1998  219.0  219.0  219.0      8   81.18 -159.76   80.96   81.40 -160.00 -159.53     52     52517   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.06      0.00     14.91      1.52
    USSUB-DG     1998scx   6310833   1998  220.0  220.0  220.0      8   86.19 -171.63   85.94   86.43 -173.15 -170.11     56     56838   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.32      0.00     21.95      2.30
    USSUB-DG     1998scx   6310834   1998  220.0  220.0  220.0      8   86.73 -175.21   86.44   87.01 -177.58 -172.83     66     66861   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.57      0.00     18.81      2.23
    USSUB-DG     1998scx   6310835   1998  220.0  220.0  220.0      8   87.36  178.63   87.10   87.60  175.46  181.81     58     58034   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.09      0.00     21.56      1.84
    USSUB-DG     1998scx   6310836   1998  220.0  220.0  220.0      8   87.96  168.54   87.70   88.20  161.91  175.18     69     69938   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.37      0.00     18.83      1.95
    USSUB-DG     1998scx   6310837   1998  220.0  220.0  220.0      8   88.36  155.12   88.21   88.50  147.72  162.52     52     52671   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.17      0.00     17.22      2.48
    USSUB-DG     1998scx   6310838   1998  221.0  221.0  221.0      8   88.61  136.53   88.50   88.68  124.28  148.78     68     68026   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.22      0.00     19.92      2.65
    USSUB-DG     1998scx   6310839   1998  222.0  221.0  222.0      8   88.86  112.72   88.67   89.20  109.97  115.47    103    103861   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.96      0.00     17.47      1.88
    USSUB-DG     1998scx   6310840   1998  222.0  221.0  222.0      8   89.51  109.96   89.20   89.82  106.31  113.61    101    101279   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.19      0.00     21.92      2.17
    USSUB-DG     1998scx   6310841   1998  221.0  221.0  221.0      8   89.84  109.55   89.65   89.98    3.87  215.23     44     44828   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.37      0.00     24.39      2.37
    USSUB-DG     1998scx   6310842   1998  222.0  222.0  222.0      8   89.14  109.77   88.92   89.37  109.42  110.11     51     51118   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.04      0.00     22.95      2.06
    USSUB-DG     1998scx   6310843   1998  222.0  222.0  222.0      8   88.55   95.97   88.37   88.66   85.20  106.75     75     75405   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.15      0.00     23.49      2.31
    USSUB-DG     1998scx   6310844   1998  222.0  222.0  222.0      8   88.14   76.37   87.91   88.34   70.55   82.20     68     68752   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.98      0.00     22.04      2.45
    USSUB-DG     1998scx   6310845   1998  222.0  222.0  222.0      8   87.60   64.96   87.31   87.88   61.20   68.72     76     76948   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.81      0.00     25.04      2.26
    USSUB-DG     1998scx   6310846   1998  227.0  222.0  227.0      8   87.16   57.77   86.90   87.39   53.17   62.36    356    356623   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.70      0.00     23.33      2.01
    USSUB-DG     1998scx   6310847   1998  227.0  222.0  227.0      8   86.76   57.57   86.48   87.06   54.02   61.13    291    291118   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.83      0.00     20.55      1.96
