      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
    USSUB-AN       1987c   5120420   1987  166.0  166.0  166.0      6   84.65  172.20   84.40   84.90  172.20  172.20     49     17066   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.60      0.00     21.79      2.14
    USSUB-AN       1987c   5120421   1987  166.0  166.0  166.0      6   85.13  172.25   84.90   85.40  172.20  172.31     57     18606   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.50      0.00     19.74      2.15
    USSUB-AN       1987c   5120422   1987  166.0  166.0  166.0      6   84.70  172.19   84.00   85.40  172.10  172.27    157     52751   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.54      0.00     23.99      2.13
    USSUB-AN       1987c   5120423   1987  166.0  166.0  166.0      6   85.70  172.35   85.50   85.90  172.30  172.40     49     16250   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.47      0.00     29.96      2.61
    USSUB-AN       1987c   5120424   1987  166.0  166.0  166.0      6   86.10  172.45   85.90   86.30  172.40  172.49     49     16249   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.89      0.00     24.08      2.39
    USSUB-AN       1987c   5120425   1987  166.0  166.0  166.0      6   86.55  172.50   86.30   86.80  172.50  172.50     49     16255   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      4.12      0.00     22.74      2.48
    USSUB-AN       1987c   5120426   1987  166.0  166.0  166.0      6   87.00  172.59   86.80   87.20  172.50  172.69     49     16610   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      4.14      0.00     23.88      2.35
    USSUB-AN       1987c   5120427   1987  166.0  166.0  166.0      6   87.47  172.74   87.20   87.80  172.60  172.88     44     19146   -999.00   -999.00   -999.00   -999.00    120.00     46.00    125.00   -999.00      4.34      0.00     18.16      2.57
    USSUB-AN       1987c   5120428   1987  166.0  166.0  166.0      6   86.60  172.47   85.50   87.70  172.30  172.64    241     79543   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.98      0.00     29.96      2.49
    USSUB-AN       1987c   5120429   1987  166.0  166.0  166.0      6   88.00  172.74   87.80   88.20  172.70  172.79     49     20672   -999.00   -999.00   -999.00   -999.00     76.00     76.00     76.00   -999.00      4.63      0.00     23.32      3.21
    USSUB-AN       1987c   5120430   1987  166.0  166.0  166.0      6   88.50  172.91   88.20   88.80  172.80  173.02     59     28726   -999.00   -999.00   -999.00   -999.00     71.00     46.00     76.00   -999.00      4.20      0.00     24.71      2.77
    USSUB-AN       1987c   5120431   1987  166.0  166.0  166.0      6   88.25  172.81   87.80   88.70  172.70  172.92    100     41287   -999.00   -999.00   -999.00   -999.00     76.00     76.00     76.00   -999.00      4.43      0.00     24.71      3.02
    USSUB-AN       1987c   5120432   1987  166.0  166.0  166.0      6   89.04  173.43   88.80   89.30  173.20  173.65    114     47602   -999.00   -999.00   -999.00   -999.00     76.00     76.00     76.00   -999.00      4.71      0.00     30.11      2.72
    USSUB-AN       1987c   5120433   1987  166.0  166.0  166.0      6   89.71  159.09   89.30   89.90  125.80  192.38    119     82897   -999.00   -999.00   -999.00   -999.00     80.00     46.00     91.00   -999.00      4.69      0.00     30.04      2.96
    USSUB-AN       1987c   5120434   1987  166.0  166.0  166.0      6   89.25  125.80   89.00   89.50  125.50  126.10     48     44608   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.92      0.00     19.30      2.41
    USSUB-AN       1987c   5120435   1987  166.0  166.0  166.0      6   88.62  124.38   88.30   88.80  124.20  124.56     55     37168   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.09      0.00     19.30      2.06
    USSUB-AN       1987c   5120436   1987  166.0  166.0  166.0      6   88.00  124.62   87.80   88.20  124.40  124.84     50     22778   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.43      0.00     19.52      2.73
    USSUB-AN       1987c   5120437   1987  166.0  166.0  166.0      6   87.55  124.86   87.30   87.80  124.80  124.91     49     22918   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.66      0.07     18.67      1.97
    USSUB-AN       1987c   5120438   1987  166.0  166.0  166.0      6   87.15  125.00   87.00   87.30  124.90  125.11     33     15335   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.30      0.00     21.32      2.89
    USSUB-AN       1987c   5120439   1987  166.0  166.0  166.0      6   87.75  124.80   87.00   88.50  124.20  125.40    154     70663   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.12      0.00     21.32      2.48
    USSUB-AN       1987c   5120440   1987  166.0  166.0  166.0      6   86.23  125.23   85.90   86.50  125.00  125.45     53     27817   -999.00   -999.00   -999.00   -999.00    117.00     46.00    122.00   -999.00      3.51      0.00     21.04      1.91
    USSUB-AN       1987c   5120441   1987  166.0  166.0  166.0      6   85.65  125.45   85.40   85.90  125.40  125.51     49     23019   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.62      0.00     18.69      2.10
    USSUB-AN       1987c   5120442   1987  166.0  166.0  166.0      6   85.15  125.45   84.90   85.40  125.40  125.49     49     22871   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.14      0.00     26.56      2.96
    USSUB-AN       1987c   5120443   1987  166.0  166.0  166.0      6   84.65  125.35   84.40   84.90  125.30  125.40     49     22993   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.26      0.00     28.01      2.99
    USSUB-AN       1987c   5120444   1987  166.0  166.0  166.0      6   84.20  125.25   84.00   84.40  125.20  125.30     49     23056   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.11      0.20     19.96      2.44
    USSUB-AN       1987c   5120445   1987  166.0  166.0  166.0      6   83.75  125.20   83.50   84.00  125.20  125.20     49     23067   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.57      0.00     19.08      2.20
    USSUB-AN       1987c   5120446   1987  166.0  166.0  166.0      6   83.25  125.14   82.90   83.50  125.10  125.18     55     39299   -999.00   -999.00   -999.00   -999.00    112.00     46.00    125.00   -999.00      3.39      0.00     17.90      2.15
    USSUB-AN       1987c   5120447   1987  166.0  166.0  166.0      6   84.55  125.21   83.20   85.90  125.10  125.33    287    132289   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.90      0.00     28.01      2.55
    USSUB-AN       1987c   5120448   1987  166.0  166.0  166.0      6   82.65  125.10   82.40   82.90  125.10  125.10     49     17066   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.42      0.00     19.50      2.39
    USSUB-AN       1987c   5120449   1987  166.0  166.0  166.0      6   82.25  125.10   82.10   82.40  125.10  125.10     40     13884   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.44      0.00     21.21      2.29
    USSUB-AN       1987c   5120450   1987  166.0  166.0  166.0      6   82.50  125.10   82.10   82.90  125.10  125.10     90     30950   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.43      0.00     21.21      2.35
    USSUB-AN       1987c   5120451   1987  166.0  166.0  166.0      6   81.80  125.15   81.60   82.00  125.10  125.20     50     23197   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.22      0.03     18.36      2.00
    USSUB-AN       1987c   5120452   1987  166.0  166.0  166.0      6   81.30  125.20   81.00   81.60  125.20  125.20     55     28072   -999.00   -999.00   -999.00   -999.00    120.00     46.00    125.00   -999.00      3.21      0.00     19.91      2.19
    USSUB-AN       1987c   5120453   1987  166.0  166.0  166.0      6   81.60  125.15   81.20   82.00  125.10  125.20     86     40330   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.22      0.00     19.72      2.06
    USSUB-AN       1987c   5120454   1987  166.0  166.0  166.0      6   80.72  125.24   80.40   81.00  125.20  125.29     65     24961   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.21      0.00     18.19      1.95
    USSUB-AN       1987c   5120455   1987  166.0  166.0  166.0      6   80.04  125.30   79.80   80.40  125.30  125.31     53     31133   -999.00   -999.00   -999.00   -999.00    118.00     46.00    122.00   -999.00      2.98      0.00     17.51      1.97
    USSUB-AN       1987c   5120456   1987  166.0  166.0  166.0      6   79.39  125.30   79.10   79.70  125.30  125.30    131     47910   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.10      0.00     20.81      2.49
    USSUB-AN       1987c   5120457   1987  176.0  176.0  176.0      6   76.15  175.20   76.10   76.20  174.80  175.60     27      9321   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      3.11      0.00     17.87      2.05
    USSUB-AN       1987c   5120458   1987  176.0  176.0  176.0      6   75.70  178.60   75.60   75.80  177.80  179.41     49     16632   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      2.98      0.03     18.55      2.14
    USSUB-AN       1987c   5120459   1987  176.0  176.0  176.0      6   75.50 -179.69   75.40   75.60  179.40 -538.79     49     16835   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      2.53      0.07     17.41      1.75
    USSUB-AN       1987c   5120460   1987  176.0  176.0  176.0      6   75.35 -178.20   75.30   75.40 -178.80 -177.60     36     12564   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      2.67      0.10     17.76      1.73
    USSUB-AN       1987c   5120461   1987  176.0  176.0  176.0      6   75.62  179.32   75.30   75.90  176.10  182.53    186     63090   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      2.89      0.03     20.01      2.09
    USSUB-AN       1987c   5120462   1987  176.0  176.0  176.0      6   75.17 -172.84   75.10   75.20 -175.50 -170.18    143     48776   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.11      0.03     23.59      1.77
    USSUB-AN       1987c   5120463   1987  176.0  176.0  176.0      6   75.03 -168.94   75.00   75.10 -170.10 -167.78    102     43020   -999.00   -999.00   -999.00   -999.00     87.00     76.00     91.00   -999.00      3.07      0.00     18.05      1.79
    USSUB-AN       1987c   5120464   1987  176.0  176.0  176.0      6   74.93 -167.47   74.80   75.00 -168.10 -166.84     59     25904   -999.00   -999.00   -999.00   -999.00     85.00     76.00     91.00   -999.00      3.07      0.00     22.40      1.86
    USSUB-AN       1987c   5120465   1987  176.0  176.0  176.0      6   74.75 -165.91   74.50   74.90 -166.80 -165.02     97     36651   -999.00   -999.00   -999.00   -999.00    108.00     91.00    125.00   -999.00      3.19      0.00     17.93      1.80
    USSUB-AN       1987c   5120466   1987  176.0  176.0  176.0      6   74.30 -164.15   74.20   74.40 -165.00 -163.29     49     17083   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.85      0.00     15.33      1.94
    USSUB-AN       1987c   5120467   1987  176.0  176.0  176.0      6   74.09 -162.34   74.00   74.20 -163.30 -161.39     59     20330   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.44      0.00     20.50      2.10
    USSUB-AN       1987c   5120468   1987  176.0  176.0  176.0      6   74.21 -163.18   74.00   74.40 -165.00 -161.35    109     37413   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.17      0.00     20.50      2.05
    USSUB-AN       1987c   5120469   1987  176.0  176.0  176.0      6   73.84 -160.11   73.50   74.10 -161.30 -158.92    118     58822   -999.00   -999.00   -999.00   -999.00     76.00     46.00     91.00   -999.00      3.44      0.00     22.60      2.34
    USSUB-AN       1987c   5120470   1987  176.0  176.0  176.0      6   73.32 -159.24   73.10   73.60 -159.90 -158.58    104     48439   -999.00   -999.00   -999.00   -999.00     76.00     76.00     76.00   -999.00      3.04      0.00     22.43      2.11
    USSUB-AN       1987c   5120471   1987  176.0  176.0  176.0      6   74.36 -160.70   74.10   74.60 -161.20 -160.20     77     37901   -999.00   -999.00   -999.00   -999.00     76.00     76.00     76.00   -999.00      3.24      0.00     19.00      1.85
    USSUB-AN       1987c   5120472   1987  176.0  176.0  176.0      6   74.75 -162.10   74.70   74.80 -163.00 -161.19     49     17070   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.42      0.00     22.84      2.11
    USSUB-AN       1987c   5120473   1987  176.0  176.0  176.0      6   74.80 -163.90   74.80   74.80 -164.80 -163.00     49     17092   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.20      0.00     16.45      1.81
    USSUB-AN       1987c   5120474   1987  176.0  176.0  176.0      6   74.76 -162.99   74.70   74.80 -164.80 -161.19    100     34393   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.31      0.00     22.84      1.97
    USSUB-AN       1987c   5120475   1987  176.0  176.0  176.0      6   74.90 -166.24   74.80   75.00 -167.70 -164.78     79     32594   -999.00   -999.00   -999.00   -999.00     91.00     91.00     91.00   -999.00      2.99      0.00     17.93      1.68
    USSUB-AN       1987c   5120476   1987  176.0  176.0  176.0      6   75.20 -174.15   75.20   75.20 -175.10 -173.20     49     17014   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.83      0.07     15.22      1.55
    USSUB-AN       1987c   5120477   1987  176.0  176.0  176.0      6   75.26 -173.69   75.20   75.30 -175.80 -171.59    116     39501   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.91      0.00     17.01      1.63
    USSUB-AN       1988c   5150478   1988  106.0   96.0  106.0      4   84.51 -112.33   84.20   84.70 -114.60 -110.07     88     31264   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.72      0.00     26.37      2.69
    USSUB-AN       1988c   5150479   1988  106.0   96.0  106.0      4   84.15 -115.70   83.90   84.50 -117.40 -114.01     99     34374   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.73      0.00     30.32      2.92
    USSUB-AN       1988c   5150480   1988  106.0   96.0  106.0      4   83.72 -118.30   83.50   83.90 -119.80 -116.81     58     15774   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.70      0.00     25.92      3.01
    USSUB-AN       1988c   5150481   1988  106.0   96.0  106.0      4   83.50 -120.69   83.20   83.80 -122.20 -119.19     99     28948   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.51      0.00     25.19      2.76
    USSUB-AN       1988c   5150482   1988  106.0   96.0  106.0      4   83.00 -122.98   82.80   83.20 -124.90 -121.07     66     17754   -999.00   -999.00   -999.00   -999.00    177.00    175.00    183.00   -999.00      4.15      0.03     20.58      2.52
    USSUB-AN       1988c   5150483   1988  106.0   96.0  106.0      4   82.65 -125.12   82.40   82.90 -126.80 -123.44     99     27964   -999.00   -999.00   -999.00   -999.00    179.00    175.00    183.00   -999.00      4.15      0.00     28.31      2.46
    USSUB-AN       1988c   5150484   1988  106.0   96.0  106.0      4   82.23 -126.81   82.00   82.40 -128.30 -125.31     95     24548   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.24      0.00     21.48      2.42
    USSUB-AN       1988c   5150485   1988  106.0   96.0  106.0      4   81.89 -127.68   81.80   82.00 -129.00 -126.35     49     12746   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.06      0.00     21.99      2.55
    USSUB-AN       1988c   5150486   1988   96.0   96.0   96.0      4   83.33 -120.95   81.80   84.70 -128.00 -113.90    378     98827   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.40      0.00     25.92      2.76
    USSUB-AN       1988c   5150487   1988   96.0   96.0   96.0      4   81.29 -128.94   81.00   81.60 -129.40 -128.49    158     40430   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.28      0.00     23.25      2.75
    USSUB-AN       1988c   5150488   1988  106.0   96.0  106.0      4   80.74 -130.92   80.50   80.90 -132.10 -129.74     83     21528   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.32      0.00     23.59      2.67
    USSUB-AN       1988c   5150489   1988  106.0   96.0  106.0      4   80.41 -131.42   80.20   80.70 -132.80 -130.05    185     49518   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      3.90      0.00     24.12      2.45
    USSUB-AN       1988c   5150490   1988   96.0   96.0   96.0      4   73.45 -142.25   73.30   73.60 -142.40 -142.10     28      8981   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.17      0.00     22.60      2.96
    USSUB-AN       1988c   5150491   1988  106.0  106.0  106.0      4   72.56 -142.10   72.50   72.60 -143.10 -141.09     42     22229   -999.00   -999.00   -999.00   -999.00     96.00     96.00     96.00   -999.00      4.87      0.00     27.70      3.32
    USSUB-AN       1988c   5150492   1988  106.0  106.0  106.0      4   81.10 -130.66   80.90   81.30 -131.20 -130.13     49     12659   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.56      0.00     24.92      2.82
    USSUB-AN       1988c   5150493   1988  106.0  106.0  106.0      4   81.55 -129.57   81.30   81.80 -130.10 -129.03     49     12711   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.14      0.00     20.38      2.38
    USSUB-AN       1988c   5150494   1988  106.0  106.0  106.0      4   81.11 -130.98   80.30   81.90 -132.80 -129.16    208     53172   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.32      0.00     24.92      2.63
    USSUB-AN       1988c   5150495   1988  106.0  106.0  106.0      4   82.80 -125.55   82.50   83.10 -126.80 -124.31     66     19900   -999.00   -999.00   -999.00   -999.00    183.00    183.00    183.00   -999.00      4.12      0.11     28.31      2.26
    USSUB-AN       1988c   5150496   1988  106.0  106.0  106.0      4   83.30 -123.18   83.10   83.50 -124.10 -122.26     49     15990   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.60      0.00     26.70      2.92
    USSUB-AN       1988c   5150497   1988  106.0  106.0  106.0      4   83.50 -121.94   83.10   83.90 -124.10 -119.78    108     34465   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.59      0.00     26.70      2.83
    USSUB-AN       1988c   5150498   1988  106.0  106.0  106.0      4   84.75 -110.24   84.60   84.90 -111.60 -108.88     47     20128   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      5.26      0.00     30.22      3.39
    USSUB-AN       1988c   5150499   1988  106.0  106.0  106.0      4   84.47 -113.45   84.00   84.90 -117.40 -109.50    147     62414   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.87      0.00     30.32      2.91
    USSUB-AN       1988c   5150500   1988  106.0  106.0  106.0      4   85.10 -106.78   85.00   85.20 -108.00 -105.55     31     10121   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      5.22      0.04     30.50      2.95
    USSUB-AN       1988c   5150501   1988  106.0  106.0  106.0      4   86.11  -92.02   86.00   86.20  -94.80  -89.25     49     15063   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.28      0.00     20.85      2.63
    USSUB-AN       1988c   5150502   1988  106.0  106.0  106.0      4   86.31  -85.69   86.20   86.40  -89.10  -82.29     49     15856   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.45      0.00     30.20      2.97
    USSUB-AN       1988c   5150503   1988  106.0  106.0  106.0      4   86.46  -78.70   86.40   86.50  -82.10  -75.30     45     14016   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.50      0.00     24.75      2.79
    USSUB-AN       1988c   5150504   1988  106.0  106.0  106.0      4   86.22  -87.49   85.80   86.50  -97.70  -77.27    166     51392   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.37      0.00     30.20      2.80
    USSUB-AN       1988c   5150505   1988  106.0  106.0  106.0      4   86.65  -70.50   86.50   86.80  -72.70  -68.31     27     11739   -999.00   -999.00   -999.00   -999.00    175.00    175.00    175.00   -999.00      4.73      0.43     22.98      2.99
    USSUB-AN       1988c   5150506   1988  116.0  116.0  116.0      4   87.35  -31.15   87.30   87.40  -33.50  -28.79     50     22654   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.32      0.03     23.79      2.64
    USSUB-AN       1988c   5150507   1988  116.0  116.0  116.0      4   87.65  -24.14   87.40   87.80  -28.70  -19.57     62     28317   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.90      0.00     21.45      2.41
    USSUB-AN       1988c   5150508   1988   96.0  116.0   96.0      4   88.00   -7.73   87.70   88.20  -16.00    0.55    112     89957   -999.00   -999.00   -999.00   -999.00    114.00     50.00    122.00   -999.00      4.01      0.00     26.77      2.65
    USSUB-AN       1988c   5150509   1988   96.0  116.0   96.0      4   88.35    3.23   88.10   88.60    2.10    4.36    111     74212   -999.00   -999.00   -999.00   -999.00    134.00     46.00    183.00   -999.00      4.05      0.00     26.14      2.50
    USSUB-AN       1988c   5150510   1988  116.0  116.0  116.0      4   88.42   20.05   88.20   88.50   12.10   27.99     72     28446   -999.00   -999.00   -999.00   -999.00    164.00    122.00    183.00   -999.00      4.12      0.00     28.59      2.77
    USSUB-AN       1988c   5150511   1988  116.0  116.0  116.0      4   88.00  -11.68   87.30   88.20   22.20  -45.56    235    106227   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.98      0.00     24.35      2.52
    USSUB-AN       1988c   5150512   1988  116.0  116.0  116.0      4   88.28   33.86   88.10   88.50   23.20   44.53     89     36487   -999.00   -999.00   -999.00   -999.00    149.00    122.00    183.00   -999.00      4.24      0.00     26.07      2.55
    USSUB-AN       1988c   5150513   1988  116.0  116.0  116.0      4   88.01   42.73   87.90   88.10   36.60   48.86     52     23766   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.01      0.00     19.50      2.06
    USSUB-AN       1988c   5150514   1988  116.0  116.0  116.0      4   88.10   36.68   87.90   88.20   23.20   50.15    102     46431   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.05      0.00     26.07      2.28
    USSUB-AN       1988c   5150515   1988  116.0  116.0  116.0      4   88.51   24.64   88.30   88.50    2.10   47.17    116     42696   -999.00   -999.00   -999.00   -999.00    183.00    183.00    183.00   -999.00      4.26      0.00     28.59      2.68
    USSUB-AN       1988c   5150516   1988   96.0  116.0   96.0      4   88.69    5.81   88.50   88.80    1.70    9.92     58     50566   -999.00   -999.00   -999.00   -999.00    119.00    119.00    122.00   -999.00      4.05      0.00     22.75      2.63
    USSUB-AN       1988c   5150517   1988  116.0  116.0  116.0      4   88.92   27.13   88.80   89.00   16.10   38.16     49     45161   -999.00   -999.00   -999.00   -999.00    119.00    119.00    119.00   -999.00      3.83      0.03     24.40      2.44
    USSUB-AN       1988c   5150518   1988  116.0  116.0  116.0      4   89.20   48.23   89.00   89.50   28.80   67.66    113     83534   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.97      0.00     24.51      2.46
    USSUB-AN       1988c   5150519   1988  116.0  116.0  116.0      4   88.95   23.18   88.50   89.10    1.70   44.67    148    134670   -999.00   -999.00   -999.00   -999.00    119.00    119.00    119.00   -999.00      3.99      0.00     24.51      2.60
    USSUB-AN       1988c   5150520   1988  116.0  116.0  116.0      4   89.09   81.52   88.80   89.20   70.20   92.84     87     46449   -999.00   -999.00   -999.00   -999.00    157.00    122.00    183.00   -999.00      4.17      0.00     22.93      2.47
    USSUB-AN       1988c   5150521   1988  116.0  116.0  116.0      4   88.55   80.18   88.30   88.80   79.60   80.76     49     12683   -999.00   -999.00   -999.00   -999.00    183.00    183.00    183.00   -999.00      3.90      0.11     19.06      2.24
    USSUB-AN       1988c   5150522   1988  116.0  116.0  116.0      4   88.20   79.28   88.10   88.30   79.00   79.57     32      8219   -999.00   -999.00   -999.00   -999.00    183.00    183.00    183.00   -999.00      3.95      0.00     21.58      2.38
    USSUB-AN       1988c   5150523   1988  116.0  116.0  116.0      4   88.65   80.98   88.10   89.20   79.00   82.97    132     33597   -999.00   -999.00   -999.00   -999.00    183.00    183.00    183.00   -999.00      4.03      0.00     21.58      2.35
    USSUB-AN       1988c   5150524   1988  116.0  116.0  116.0      4   87.58   73.47   87.50   87.70   65.60   81.35     58     75807   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      3.37      0.00     17.50      1.88
    USSUB-AN       1988c   5150525   1988   96.0  116.0   96.0      4   89.43  -11.05   89.10   89.70   28.80  -50.90    113     52613   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.04      0.00     27.41      2.69
    USSUB-AN       1988c   5150526   1988  116.0  116.0  116.0      4   89.49   29.84   89.10   89.70   46.20   13.49    102     53965   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.16      0.00     27.41      2.65
    USSUB-AN       1988c   5150527   1988  126.0  126.0  126.0      5   87.44   -7.64   87.20   87.70   -7.90   -7.39    107     68182   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.01      0.03     22.74      2.36
    USSUB-AN       1988c   5150528   1988  126.0  126.0  126.0      5   86.66   -6.39   86.40   86.90   -7.00   -5.77    144     87183   -999.00   -999.00   -999.00   -999.00    122.00    122.00    122.00   -999.00      4.27      0.00     29.62      2.45
    USSUB-AN       1990c   5180529   1990  248.0  248.0  248.0      9   76.60  179.85   76.60   76.60  178.80  180.91     92     58422   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.61      0.00     12.23      1.41
    USSUB-AN       1990c   5180530   1990  268.0  248.0  268.0      9   76.51  177.24   76.10   76.60  176.00  178.47    206    125550   -999.00   -999.00   -999.00   -999.00     85.00     82.00     90.00   -999.00      1.61      0.00     19.34      1.52
    USSUB-AN       1990c   5180531   1990  268.0  248.0  268.0      9   76.80  174.96   76.60   77.00  173.80  176.12     80     39679   -999.00   -999.00   -999.00   -999.00     83.00     82.00     90.00   -999.00      1.79      0.00     14.33      1.63
    USSUB-AN       1990c   5180532   1990  248.0  248.0  248.0      9   77.74  173.67   77.40   77.90  173.10  174.23     88     60626   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.51      0.00     14.43      1.27
    USSUB-AN       1990c   5180533   1990  258.0  258.0  258.0      9   80.12  171.34   79.80   80.40  170.90  171.78     73     34550   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.48      0.00      9.25      1.05
    USSUB-AN       1990c   5180534   1990  258.0  258.0  258.0      9   80.63  172.04   80.40   80.80  171.80  172.28     34     19512   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.42      0.00     10.37      1.02
    USSUB-AN       1990c   5180535   1990  258.0  258.0  258.0      9   80.25  171.47   79.80   80.70  170.90  172.04     97     48035   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.48      0.00     10.37      1.04
    USSUB-AN       1990c   5180536   1990  258.0  258.0  258.0      9   81.05  172.40   80.80   81.30  172.00  172.79     52     26130   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.84      0.00     12.69      1.38
    USSUB-AN       1990c   5180537   1990  258.0  258.0  258.0      9   81.15  172.58   80.80   81.50  172.00  173.15     67     33387   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.89      0.00     12.69      1.41
