      Source     Mooring     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon  Ndays    Nsamps  Avg_temp  Min_temp  Max_temp   SD_temp Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
      AWI-GS uls47-01-02   9100010   2002  197.7  182.0  212.0      7   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8709      0.91     -0.12      1.57      0.41     95.04     90.69    109.96      3.89      0.12      0.00      8.52      0.25
      AWI-GS uls47-01-02   9100011   2002  228.5  213.0  243.0      8   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8889      0.97      0.24      1.57      0.33     92.26     90.58    104.85      2.23      0.12      0.00      4.56      0.20
      AWI-GS uls47-01-02   9100012   2002  255.8  244.0  267.0      9   74.41  -10.20   74.41   74.41  -10.20  -10.20     24      6749      1.27      0.48      1.93      0.37     92.13     90.67     95.80      0.89      0.21      0.00      4.23      0.37
      AWI-GS uls47-98-99   9050000   1998  263.0  252.0  273.0      9   79.00   -2.04   79.00   79.00   -2.04   -2.04     22      6314      1.37     -1.62      4.42      1.43     64.60     63.73     69.31      0.55      0.74      0.00     19.37      1.59
      AWI-GS uls47-98-99   9050001   1998  289.5  274.0  304.0     10   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8877      0.98     -1.74      3.82      1.76     65.82     63.51     82.93      2.65      0.78      0.00     15.17      1.10
      AWI-GS uls47-98-99   9050002   1998  320.0  305.0  334.0     11   79.00   -2.04   79.00   79.00   -2.04   -2.04     30      8600     -0.70     -1.62      2.13      1.06     66.86     63.57     93.70      3.98      0.97      0.00     18.05      1.15
      AWI-GS uls47-98-99   9050003   1998  350.5  335.0  365.0     12   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8897     -1.01     -1.74      0.68      0.60     67.49     63.54     88.12      3.74      0.91      0.00     18.65      1.26
      AWI-GS uls47-98-99   9050004   1999   16.4    1.0   31.0      1   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8770     -1.05     -1.74      1.28      0.78     69.48     63.50    109.86      7.74      0.65      0.00     10.10      0.82
      AWI-GS uls47-98-99   9050005   1999   46.0   32.0   59.0      2   79.00   -2.04   79.00   79.00   -2.04   -2.04     28      7998     -0.68     -1.62      1.28      0.73     65.61     63.05     82.01      2.47      1.26      0.00     19.14      2.02
      AWI-GS uls47-98-99   9050006   1999   75.6   60.0   90.0      3   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8381      1.05     -1.13      2.49      0.71     73.41     63.32    110.21     10.37      0.46      0.00     12.94      0.75
      AWI-GS uls47-98-99   9050007   1999  105.6   91.0  120.0      4   79.00   -2.04   79.00   79.00   -2.04   -2.04     30      8076      0.97     -1.62      2.85      1.24     69.98     63.03    110.13      9.31      0.70      0.00     16.78      0.96
      AWI-GS uls47-98-99   9050008   1999  136.5  121.0  151.0      5   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8908     -0.11     -1.74      2.73      1.50     68.72     63.44    103.45      6.79      1.13      0.00     15.67      1.47
