      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_none  Min_none  Max_none   SD_none Avg_draft Min_draft Max_draft  SD_draft
    UKSUB-AN        UK87   7010068   1987  141.2  141.1  141.2      5   85.07  -54.17   85.06   85.07  -54.99  -53.35     48     48462   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      6.00      0.00     24.99      3.89
    UKSUB-AN        UK87   7010069   1987  141.3  141.2  141.4      5   85.06  -51.50   85.05   85.07  -53.35  -49.65     43     43070   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.00      0.00     23.43      3.34
    UKSUB-AN        UK87   7010070   1987  141.5  141.4  141.6      5   85.04  -44.82   85.03   85.05  -49.65  -39.99     38     38682   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.59      0.00     23.58      3.03
    UKSUB-AN        UK87   7010071   1987  141.6  141.6  141.7      5   85.02  -38.92   85.01   85.03  -39.99  -37.85     49     49034   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.99      0.00     22.65      3.06
    UKSUB-AN        UK87   7010072   1987  141.7  141.7  141.8      5   85.00  -37.36   84.99   85.01  -37.85  -36.87     47     47171   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.02      0.00     19.93      3.05
    UKSUB-AN        UK87   7010073   1987  141.8  141.8  141.8      5   84.99  -36.61   84.99   84.99  -36.87  -36.35     49     49984   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.42      0.00     21.53      2.88
    UKSUB-AN        UK87   7010074   1987  141.8  141.8  141.9      5   84.99  -36.26   84.99   84.99  -36.35  -36.17     49     49482   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.49      0.00     19.78      3.03
    UKSUB-AN        UK87   7010075   1987  141.9  141.9  141.9      5   84.98  -35.83   84.98   84.99  -36.17  -35.49     49     49313   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.53      0.00     20.15      2.66
    UKSUB-AN        UK87   7010076   1987  142.0  141.9  142.0      5   84.97  -34.95   84.96   84.98  -35.49  -34.40     38     38411   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      2.62      0.00     17.35      2.45
    UKSUB-AN        UK87   7010077   1987  142.1  142.0  142.2      5   84.92  -32.41   84.88   84.96  -34.40  -30.41     40     40236   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.72      0.00     16.07      1.45
