       19600
    73.294   -87.776  -1237.500  -1337.500 9999.0
    73.447   -87.194  -1212.500  -1337.500 9999.0
    73.598   -86.600  -1187.500  -1337.500 9999.0
    73.747   -85.996  -1162.500  -1337.500 9999.0
    73.895   -85.380  -1137.500  -1337.500 9999.0
    74.040   -84.753  -1112.500  -1337.500   -1.0
    74.184   -84.114  -1087.500  -1337.500   -1.0
    74.326   -83.463  -1062.500  -1337.500   -1.0
    74.466   -82.801  -1037.500  -1337.500   -1.0
    74.604   -82.126  -1012.500  -1337.500   -1.0
    74.740   -81.439   -987.500  -1337.500 9999.0
    74.874   -80.740   -962.500  -1337.500 9999.0
    75.005   -80.028   -937.500  -1337.500 9999.0
    75.134   -79.303   -912.500  -1337.500 9999.0
    75.261   -78.566   -887.500  -1337.500   -1.0
    75.385   -77.816   -862.500  -1337.500   -1.0
    75.507   -77.053   -837.500  -1337.500   -1.0
    75.627   -76.278   -812.500  -1337.500   -1.0
    75.743   -75.489   -787.500  -1337.500   -1.0
    75.857   -74.687   -762.500  -1337.500   -1.0
    75.969   -73.872   -737.500  -1337.500   -1.0
    76.077   -73.045   -712.500  -1337.500   -1.0
    76.182   -72.204   -687.500  -1337.500   -1.0
    76.285   -71.350   -662.500  -1337.500   -1.0
    76.385   -70.484   -637.500  -1337.500   -1.0
    76.481   -69.605   -612.500  -1337.500   -1.0
    76.574   -68.714   -587.500  -1337.500 9999.0
    76.664   -67.810   -562.500  -1337.500 9999.0
    76.751   -66.894   -537.500  -1337.500 9999.0
    76.834   -65.966   -512.500  -1337.500 9999.0
    76.914   -65.026   -487.500  -1337.500 9999.0
    76.990   -64.075   -462.500  -1337.500 9999.0
    77.063   -63.113   -437.500  -1337.500 9999.0
    77.132   -62.140   -412.500  -1337.500 9999.0
    77.197   -61.157   -387.500  -1337.500 9999.0
    77.259   -60.164   -362.500  -1337.500 9999.0
    77.316   -59.162   -337.500  -1337.500 9999.0
    77.370   -58.151   -312.500  -1337.500 9999.0
    77.420   -57.131   -287.500  -1337.500 9999.0
    77.466   -56.104   -262.500  -1337.500 9999.0
    77.508   -55.069   -237.500  -1337.500 9999.0
    77.546   -54.028   -212.500  -1337.500 9999.0
    77.580   -52.980   -187.500  -1337.500 9999.0
    77.609   -51.927   -162.500  -1337.500 9999.0
    77.635   -50.870   -137.500  -1337.500 9999.0
    77.656   -49.808   -112.500  -1337.500 9999.0
    77.673   -48.743    -87.500  -1337.500 9999.0
    77.686   -47.675    -62.500  -1337.500 9999.0
    77.694   -46.606    -37.500  -1337.500 9999.0
    77.698   -45.535    -12.500  -1337.500 9999.0
    77.698   -44.465     12.500  -1337.500 9999.0
    77.694   -43.394     37.500  -1337.500 9999.0
    77.686   -42.325     62.500  -1337.500 9999.0
    77.673   -41.257     87.500  -1337.500 9999.0
    77.656   -40.192    112.500  -1337.500 9999.0
    77.635   -39.130    137.500  -1337.500 9999.0
    77.609   -38.073    162.500  -1337.500 9999.0
    77.580   -37.020    187.500  -1337.500 9999.0
    77.546   -35.972    212.500  -1337.500 9999.0
    77.508   -34.931    237.500  -1337.500 9999.0
    77.466   -33.896    262.500  -1337.500 9999.0
    77.420   -32.869    287.500  -1337.500 9999.0
    77.370   -31.849    312.500  -1337.500 9999.0
    77.316   -30.838    337.500  -1337.500 9999.0
    77.259   -29.836    362.500  -1337.500 9999.0
    77.197   -28.843    387.500  -1337.500 9999.0
    77.132   -27.860    412.500  -1337.500 9999.0
    77.063   -26.887    437.500  -1337.500 9999.0
    76.990   -25.925    462.500  -1337.500 9999.0
    76.914   -24.974    487.500  -1337.500 9999.0
    76.834   -24.034    512.500  -1337.500 9999.0
    76.751   -23.106    537.500  -1337.500 9999.0
    76.664   -22.190    562.500  -1337.500 9999.0
    76.574   -21.286    587.500  -1337.500   -1.0
    76.481   -20.395    612.500  -1337.500 9999.0
    76.385   -19.516    637.500  -1337.500 9999.0
    76.285   -18.650    662.500  -1337.500   -1.0
    76.182   -17.796    687.500  -1337.500 9999.0
    76.077   -16.955    712.500  -1337.500   -1.0
    75.969   -16.128    737.500  -1337.500   -1.0
    75.857   -15.313    762.500  -1337.500   -1.0
    75.743   -14.511    787.500  -1337.500   -1.0
    75.627   -13.722    812.500  -1337.500   -1.0
    75.507   -12.947    837.500  -1337.500   -1.0
    75.385   -12.184    862.500  -1337.500   -1.0
    75.261   -11.434    887.500  -1337.500   -1.0
    75.134   -10.697    912.500  -1337.500   -1.0
    75.005    -9.972    937.500  -1337.500   -1.0
    74.874    -9.260    962.500  -1337.500   -1.0
    74.740    -8.561    987.500  -1337.500   -1.0
    74.604    -7.874   1012.500  -1337.500   -1.0
    74.466    -7.199   1037.500  -1337.500   -1.0
    74.326    -6.537   1062.500  -1337.500   -1.0
    74.184    -5.886   1087.500  -1337.500   -1.0
    74.040    -5.247   1112.500  -1337.500   -1.0
    73.895    -4.620   1137.500  -1337.500   -1.0
    73.747    -4.004   1162.500  -1337.500   -1.0
    73.598    -3.400   1187.500  -1337.500   -1.0
    65.998  -105.154  -2287.500  -1312.500 9999.0
    66.190  -104.882  -2262.500  -1312.500 9999.0
    66.381  -104.604  -2237.500  -1312.500 9999.0
    66.572  -104.323  -2212.500  -1312.500 9999.0
    66.762  -104.036  -2187.500  -1312.500 9999.0
    66.952  -103.745  -2162.500  -1312.500 9999.0
    67.142  -103.449  -2137.500  -1312.500 9999.0
    67.331  -103.147  -2112.500  -1312.500 9999.0
    67.519  -102.841  -2087.500  -1312.500 9999.0
    67.707  -102.529  -2062.500  -1312.500 9999.0
    67.894  -102.212  -2037.500  -1312.500 9999.0
    68.081  -101.889  -2012.500  -1312.500   -1.0
    68.268  -101.560  -1987.500  -1312.500   -1.0
    68.453  -101.226  -1962.500  -1312.500   -1.0
    68.638  -100.886  -1937.500  -1312.500   -1.0
    68.823  -100.539  -1912.500  -1312.500   -1.0
    69.006  -100.187  -1887.500  -1312.500   -1.0
    69.190   -99.828  -1862.500  -1312.500   -1.0
    69.372   -99.462  -1837.500  -1312.500   -1.0
    69.554   -99.090  -1812.500  -1312.500   -1.0
    69.734   -98.711  -1787.500  -1312.500 9999.0
    69.915   -98.326  -1762.500  -1312.500 9999.0
    70.094   -97.933  -1737.500  -1312.500   -1.0
    70.272   -97.533  -1712.500  -1312.500   -1.0
    70.450   -97.125  -1687.500  -1312.500   -1.0
    70.626   -96.710  -1662.500  -1312.500   -1.0
    70.802   -96.287  -1637.500  -1312.500 9999.0
    70.977   -95.856  -1612.500  -1312.500 9999.0
    71.151   -95.417  -1587.500  -1312.500 9999.0
    71.323   -94.970  -1562.500  -1312.500 9999.0
    71.495   -94.514  -1537.500  -1312.500 9999.0
    71.666   -94.050  -1512.500  -1312.500 9999.0
    71.835   -93.576  -1487.500  -1312.500   -1.0
    72.004   -93.094  -1462.500  -1312.500   -1.0
    72.171   -92.603  -1437.500  -1312.500   -1.0
    72.337   -92.102  -1412.500  -1312.500   -1.0
    72.501   -91.591  -1387.500  -1312.500   -1.0
    72.664   -91.071  -1362.500  -1312.500   -1.0
    72.826   -90.541  -1337.500  -1312.500   -1.0
    72.987   -90.000  -1312.500  -1312.500   -1.0
    73.146   -89.449  -1287.500  -1312.500 9999.0
    73.303   -88.888  -1262.500  -1312.500 9999.0
    73.459   -88.315  -1237.500  -1312.500 9999.0
    73.614   -87.732  -1212.500  -1312.500 9999.0
    73.766   -87.138  -1187.500  -1312.500 9999.0
    73.917   -86.532  -1162.500  -1312.500 9999.0
    74.067   -85.914  -1137.500  -1312.500   -1.0
    74.214   -85.285  -1112.500  -1312.500   -1.0
    74.360   -84.644  -1087.500  -1312.500   -1.0
    74.503   -83.991  -1062.500  -1312.500   -1.0
    74.645   -83.326  -1037.500  -1312.500   -1.0
    74.785   -82.648  -1012.500  -1312.500 9999.0
    74.922   -81.957   -987.500  -1312.500 9999.0
    75.057   -81.254   -962.500  -1312.500 9999.0
    75.191   -80.538   -937.500  -1312.500 9999.0
    75.321   -79.808   -912.500  -1312.500   -1.0
    75.450   -79.066   -887.500  -1312.500   -1.0
    75.576   -78.311   -862.500  -1312.500   -1.0
    75.699   -77.542   -837.500  -1312.500   -1.0
    75.820   -76.759   -812.500  -1312.500   -1.0
    75.939   -75.964   -787.500  -1312.500   -1.0
    76.054   -75.155   -762.500  -1312.500   -1.0
    76.167   -74.332   -737.500  -1312.500   -1.0
    76.277   -73.496   -712.500  -1312.500   -1.0
    76.385   -72.646   -687.500  -1312.500   -1.0
    76.489   -71.783   -662.500  -1312.500   -1.0
    76.590   -70.907   -637.500  -1312.500   -1.0
    76.688   -70.017   -612.500  -1312.500   -1.0
    76.782   -69.114   -587.500  -1312.500   -1.0
    76.874   -68.199   -562.500  -1312.500   -1.0
    76.962   -67.270   -537.500  -1312.500 9999.0
    77.047   -66.329   -512.500  -1312.500 9999.0
    77.128   -65.376   -487.500  -1312.500 9999.0
    77.205   -64.411   -462.500  -1312.500 9999.0
    77.279   -63.435   -437.500  -1312.500 9999.0
    77.349   -62.447   -412.500  -1312.500 9999.0
    77.416   -61.449   -387.500  -1312.500 9999.0
    77.479   -60.440   -362.500  -1312.500 9999.0
    77.537   -59.421   -337.500  -1312.500 9999.0
    77.592   -58.392   -312.500  -1312.500 9999.0
    77.643   -57.355   -287.500  -1312.500 9999.0
    77.690   -56.310   -262.500  -1312.500 9999.0
    77.733   -55.257   -237.500  -1312.500 9999.0
    77.771   -54.197   -212.500  -1312.500 9999.0
    77.806   -53.130   -187.500  -1312.500 9999.0
    77.836   -52.058   -162.500  -1312.500 9999.0
    77.862   -50.981   -137.500  -1312.500 9999.0
    77.883   -49.899   -112.500  -1312.500 9999.0
    77.901   -48.814    -87.500  -1312.500 9999.0
    77.914   -47.726    -62.500  -1312.500 9999.0
